"d1";"HML_val"
"2015-04-23";19.84425
"2015-04-22";19.7855
"2015-04-21";19.87125
"2015-04-20";19.686666666666667
"2015-04-17";15.081916666666661
"2015-04-16";20.188249999999996
"2015-04-15";19.847749999999998
"2015-04-14";18.96933333333333
"2015-04-13";19.220333333333333
"2015-04-10";19.56649999999999
"2015-04-09";19.057750000000002
"2015-04-08";19.44
"2015-04-07";14.441166666666668
"2015-04-06";18.252499999999998
"2015-04-02";13.74466666666667
"2015-04-01";13.492416666666669
"2015-03-31";13.5875
"2015-03-30";15.153333333333332
"2015-03-27";19.843
"2015-03-26";19.921499999999995
"2015-03-25";19.663499999999996
"2015-03-24";15.119166666666668
"2015-03-23";15.018333333333338
"2015-03-20";19.775250000000007
"2015-03-19";19.949999999999996
"2015-03-18";19.455500000000004
"2015-03-17";18.938
"2015-03-16";19.297000000000008
"2015-03-13";19.00125
"2015-03-12";19.38125
"2015-03-11";19.556500000000003
"2015-03-10";18.837
"2015-03-09";19.0705
"2015-03-06";18.911333333333335
"2015-03-05";19.166999999999998
"2015-03-04";19.014
"2015-03-03";18.631750000000004
"2015-03-02";18.890333333333334
"2015-02-27";18.759750000000004
"2015-02-26";19.398500000000002
"2015-02-25";18.052
"2015-02-24";17.60875
"2015-02-23";17.451333333333334
"2015-02-20";17.473000000000003
"2015-02-19";17.27425
"2015-02-18";17.182250000000007
"2015-02-17";17.076666666666668
"2015-02-13";17.244249999999997
"2015-02-12";17.182249999999996
"2015-02-11";16.943250000000003
"2015-02-10";16.838750000000005
"2015-02-09";16.28275
"2015-02-06";16.04775
"2015-02-05";16.013
"2015-02-04";15.809749999999998
"2015-02-03";15.57125
"2015-02-02";15.27325
"2015-01-30";15.07425
"2015-01-29";14.832000000000003
"2015-01-28";14.921749999999998
"2015-01-27";15.521500000000001
"2015-01-26";15.344000000000001
"2015-01-23";15.247833333333329
"2015-01-22";15.007749999999998
"2015-01-21";14.881
"2015-01-20";14.902
"2015-01-19";14.796500000000004
"2015-01-16";14.679749999999999
"2015-01-15";14.521749999999997
"2015-01-14";14.588249999999999
"2015-01-13";14.768749999999997
"2015-01-12";14.599749999999998
"2015-01-09";14.763
"2015-01-08";14.848499999999998
"2015-01-07";14.749500000000003
"2015-01-06";14.482000000000001
"2015-01-05";14.5035
"2015-01-02";22.7555
"2014-12-31";14.736999999999998
"2014-12-30";15.65766666666667
"2014-12-29";15.62325
"2014-12-24";15.314
"2014-12-23";23.544
"2014-12-22";15.264500000000002
"2014-12-19";15.217749999999999
"2014-12-18";15.297999999999998
"2014-12-17";15.50125
"2014-12-16";15.485999999999999
"2014-12-15";15.6
"2014-12-12";15.78725
"2014-12-11";15.597249999999999
"2014-12-10";15.632499999999999
"2014-12-09";15.7125
"2014-12-08";15.498250000000004
"2014-12-05";15.998750000000001
"2014-12-04";15.643749999999999
"2014-12-03";15.61766666666667
"2014-12-02";15.398750000000001
"2014-12-01";15.283750000000003
"2014-11-28";15.329749999999999
"2014-11-27";15.476750000000003
"2014-11-26";15.193500000000002
"2014-11-25";14.988499999999998
"2014-11-24";14.881500000000003
"2014-11-21";14.997500000000002
"2014-11-20";15.1075
"2014-11-19";15.123500000000002
"2014-11-18";15.101999999999999
"2014-11-17";22.94175
"2014-11-14";14.811999999999998
"2014-11-13";14.838750000000001
"2014-11-12";14.659500000000001
"2014-11-11";14.71375
"2014-11-10";14.808749999999996
"2014-11-07";14.561250000000001
"2014-11-06";14.718833333333334
"2014-11-05";14.473499999999998
"2014-11-04";14.867500000000001
"2014-11-03";14.412499999999998
"2014-10-31";14.392750000000003
"2014-10-30";13.694999999999999
"2014-10-29";13.575500000000002
"2014-10-28";13.670499999999999
"2014-10-27";13.553500000000001
"2014-10-24";13.319000000000003
"2014-10-23";13.4905
"2014-10-22";13.338
"2014-10-21";13.2645
"2014-10-20";12.805250000000001
"2014-10-17";12.43466666666667
"2014-10-16";12.6175
"2014-10-15";12.69125
"2014-10-14";12.901749999999996
"2014-10-10";12.89125
"2014-10-09";12.979500000000003
"2014-10-08";13.180749999999998
"2014-10-07";13.266000000000002
"2014-10-06";13.115750000000002
"2014-10-03";13.141750000000002
"2014-10-02";13.083250000000003
"2014-10-01";13.019000000000002
"2014-09-30";12.814999999999998
"2014-09-29";13.45475
"2014-09-26";13.443249999999999
"2014-09-25";13.253499999999997
"2014-09-24";13.394499999999997
"2014-09-23";13.241
"2014-09-22";13.286750000000001
"2014-09-19";13.422749999999999
"2014-09-18";13.527750000000003
"2014-09-17";13.343
"2014-09-16";13.38
"2014-09-15";13.368249999999996
"2014-09-12";13.466249999999997
"2014-09-11";13.458500000000004
"2014-09-10";13.471749999999998
"2014-09-09";13.45425
"2014-09-08";13.4745
"2014-09-05";13.1925
"2014-09-04";13.367999999999999
"2014-09-03";13.40025
"2014-09-02";13.557499999999997
"2014-08-29";13.468999999999998
"2014-08-28";13.379249999999999
"2014-08-27";13.481250000000001
"2014-08-26";13.571499999999997
"2014-08-25";13.558000000000003
"2014-08-22";13.526750000000002
"2014-08-21";13.536750000000003
"2014-08-20";13.456250000000002
"2014-08-19";13.665250000000004
"2014-08-18";13.686249999999998
"2014-08-15";13.687999999999997
"2014-08-14";13.765249999999996
"2014-08-13";13.556750000000001
"2014-08-12";13.5305
"2014-08-11";13.507749999999998
"2014-08-08";13.191749999999999
"2014-08-07";13.092499999999998
"2014-08-06";13.067750000000004
"2014-08-05";13.152750000000003
"2014-08-01";13.281750000000002
"2014-07-31";12.524000000000003
"2014-07-30";12.63175
"2014-07-29";12.596000000000004
"2014-07-28";12.727500000000003
"2014-07-25";12.793749999999996
"2014-07-24";12.821999999999997
"2014-07-23";12.810249999999996
"2014-07-22";12.893250000000002
"2014-07-21";12.871999999999998
"2014-07-18";12.7605
"2014-07-17";12.731250000000003
"2014-07-16";12.648249999999999
"2014-07-15";12.468
"2014-07-14";12.459999999999999
"2014-07-11";12.340249999999997
"2014-07-10";12.39675
"2014-07-09";12.5335
"2014-07-08";12.412749999999997
"2014-07-07";12.417249999999997
"2014-07-04";12.303
"2014-07-03";12.247999999999996
"2014-07-02";12.461500000000001
"2014-06-30";12.580749999999998
"2014-06-27";17.746
"2014-06-26";17.1522
"2014-06-25";17.0544
"2014-06-24";16.855999999999998
"2014-06-23";16.9526
"2014-06-20";17.0758
"2014-06-19";17.345200000000002
"2014-06-18";16.9148
"2014-06-17";16.63
"2014-06-16";17.069
"2014-06-13";17.1894
"2014-06-12";17.706
"2014-06-11";17.4956
"2014-06-10";17.253
"2014-06-09";17.141
"2014-06-06";17.088
"2014-06-05";17.0874
"2014-06-04";17.000999999999998
"2014-06-03";17.0566
"2014-06-02";17.0272
"2014-05-30";16.9208
"2014-05-29";17.0638
"2014-05-28";17.1432
"2014-05-27";17.1584
"2014-05-26";16.6206
"2014-05-23";16.648400000000002
"2014-05-22";16.7176
"2014-05-21";16.601999999999997
"2014-05-20";16.2428
"2014-05-16";16.4186
"2014-05-15";16.6334
"2014-05-14";16.964
"2014-05-13";17.0768
"2014-05-12";16.929000000000002
"2014-05-09";16.678
"2014-05-08";16.5848
"2014-05-07";16.6916
"2014-05-06";16.438200000000002
"2014-05-05";17.1464
"2014-05-02";18.211
"2014-05-01";17.5378
"2014-04-30";16.686
"2014-04-29";17.056199999999997
"2014-04-28";17.439799999999998
"2014-04-25";18.137
"2014-04-24";18.5625
"2014-04-23";18.576999999999998
"2014-04-22";18.3754
"2014-04-21";18.7564
"2014-04-17";18.393
"2014-04-16";18.4152
"2014-04-15";18.220599999999997
"2014-04-14";18.3864
"2014-04-11";18.4176
"2014-04-10";18.4836
"2014-04-09";19.299400000000002
"2014-04-08";18.3698
"2014-04-07";18.739800000000002
"2014-04-04";19.647399999999998
"2014-04-03";19.55125
"2014-04-02";19.37875
"2014-04-01";18.477
"2014-03-31";18.757499999999997
"2014-03-28";18.315
"2014-03-27";18.297333333333334
"2014-03-26";18.152
"2014-03-25";18.241249999999997
"2014-03-24";18.12725
"2014-03-21";17.8405
"2014-03-20";18.249
"2014-03-19";18.261499999999998
"2014-03-18";18.31125
"2014-03-17";18.215000000000003
"2014-03-14";17.80975
"2014-03-13";18.01475
"2014-03-12";17.6715
"2014-03-11";18.09766666666667
"2014-03-10";18.01125
"2014-03-07";18.41825
"2014-03-06";16.279249999999998
"2014-03-05";16.365499999999997
"2014-03-04";16.66225
"2014-03-03";16.721249999999998
"2014-02-28";16.874499999999998
"2014-02-27";16.683500000000002
"2014-02-26";16.5895
"2014-02-25";15.768249999999998
"2014-02-24";16.326
"2014-02-21";17.096666666666668
"2014-02-20";17.31625
"2014-02-19";17.2425
"2014-02-18";17.156750000000002
"2014-02-14";17.29875
"2014-02-13";17.22275
"2014-02-12";16.550749999999997
"2014-02-11";16.6925
"2014-02-10";16.335
"2014-02-07";16.213
"2014-02-06";16.414
"2014-02-05";16.3965
"2014-02-04";16.4425
"2014-02-03";16.30225
"2014-01-31";16.7804
"2014-01-30";16.49575
"2014-01-29";16.28166666666667
"2014-01-28";16.27825
"2014-01-27";16.119333333333334
"2014-01-24";15.563250000000002
"2014-01-23";16.01375
"2014-01-22";16.09525
"2014-01-21";15.933
"2014-01-20";15.887250000000002
"2014-01-17";16.059
"2014-01-16";15.70675
"2014-01-15";15.528
"2014-01-14";15.316
"2014-01-13";15.328249999999999
"2014-01-10";15.27825
"2014-01-09";15.503
"2014-01-08";15.635250000000001
"2016-01-06";15.108666666666668
"2015-11-20";-1.3356666666666668
"2014-01-07";-1.3639999999999999
"2014-01-03";-1.3455
"2014-01-02";-1.3539999999999999
"2015-11-23";-1.3685
"2014-01-06";-1.3883333333333334
"2016-01-08";-1.9140000000000001
"2015-12-08";-2.004
"2015-11-17";-1.413
"";0.0
"";0.0
